week_start,region_bucket,new_orders,new_revenue,new_cogs,new_gross_revenue,promo_days,max_promo_amount,any_gwp,adspend_Meta,adspend_GoogleSearch,adspend_TikTokShop,adspend_Bing,adspend_AppLovin,adspend_Pinterest,adspend_Rokt,adspend_TikTokSocial,adspend_Television,adspend_YouTube,orders_Meta,orders_GoogleSearch,orders_TikTokShop,orders_Bing,orders_AppLovin,orders_Pinterest,orders_Rokt,orders_TikTokSocial,orders_Television,orders_YouTube,orders_CRMEmail,orders_CRMSMS,orders_Organic,orders_Direct,rev_Meta,rev_GoogleSearch,rev_TikTokShop,rev_Bing,rev_AppLovin,rev_Pinterest,rev_Rokt,rev_TikTokSocial,rev_Television,rev_YouTube,rev_CRMEmail,rev_CRMSMS,rev_Organic,rev_Direct
2026-01-19,US,52996,2617739,581121,2600562,7,65% + 20%,1,924032,81734,310083,5221,70531,7941,20769,3998,133282,8101,15384,4238,12300,801,1124,69,307,26,0,0,5260,2246,1804,2618,764181,240000,470314,44957,58887,3754,18790,1241,0,0,284903,129501,101667,149908
2026-01-26,US,61249,3155232,682000,3110328,7,65% + 10%,1,1242493,100176,221821,6051,70482,8402,25699,4357,139275,13360,20725,5279,9395,1090,1273,64,400,32,0,0,5975,2748,2202,2942,1065149,298988,401068,60566,69149,3469,26583,1572,0,0,313887,153376,122809,166131
2026-02-02,US,42625,2288336,504340,2283863,7,60% + 10%,1,962745,89570,183022,6359,69983,6470,15863,11325,150947,12051,11468,4228,6752,1053,1013,32,345,59,0,0,3891,1959,2138,2718,615954,246187,305817,59742,57653,1938,23062,2963,0,0,216308,115966,120066,157715
2026-02-09,US,37158,1911531,421581,1918012,7,65% + 15%,1,690279,76138,194265,6813,77215,6292,14677,11071,171900,3967,9297,3738,7105,959,1049,35,310,73,1,0,3317,1712,1685,2290,471318,213287,305113,54447,58274,1749,19949,3255,77,0,176038,100185,92831,131628
2026-02-16,US,45474,2275463,488707,2258394,7,65% + 15%,1,894546,76350,170557,6292,89935,6292,13510,5281,192546,3506,14234,4397,5433,1025,1333,26,313,50,0,0,4542,2481,1839,2740,689599,244320,246535,54774,69407,1274,19685,2397,0,0,234640,132505,95245,152340
2026-02-23,US,41839,2140124,465935,2128444,7,60% + 10%,1,825690,68967,167626,5292,91604,6303,13235,4189,133927,3588,13912,3671,5316,828,1451,33,273,37,0,0,4068,2477,1587,2149,679186,207345,242468,44634,76219,1590,16911,1844,0,0,214982,142169,87106,124631
2026-03-02,US,39292,2036964,448938,2037566,7,60% + 10%,1,847487,74609,98474,5147,108158,6256,21300,4071,139277,7247,12393,3608,4479,803,1681,21,333,26,1,0,3554,2184,1566,2070,606186,207499,208461,44766,87734,1028,20787,1203,63,0,192790,125136,86271,120405
2026-03-09,US,38889,1960007,435969,1949110,7,55%,0,822810,73841,80430,5040,120853,31778,28575,2732,130363,10893,11277,3258,4585,710,1749,70,395,23,0,0,3879,2321,1562,2104,544144,180170,214017,39617,91201,3755,24462,1233,0,0,202539,127072,81621,111171
2026-03-16,US,33252,1679207,367562,1677682,7,65% + 10%,1,689633,59436,93041,4861,104545,29326,27151,2880,154747,39008,9096,2913,4695,656,1422,49,384,16,0,0,3521,2244,1183,1755,434422,159252,210964,37087,77162,2352,23999,747,0,0,189994,129294,61150,91379
2026-03-23,US,26789,1404806,303039,1404000,7,70%,1,596735,48734,82083,5575,119167,28815,31386,2759,159854,50615,7295,2255,4056,472,1454,43,375,1,3,0,2358,1627,785,1276,383009,131593,187119,26729,76914,2093,24292,29,176,0,121341,87832,43297,71496
2026-03-30,US,25178,1313203,289915,1304184,7,80% + 80%,1,526162,40026,72479,5988,138428,28858,22978,2841,159186,49076,7328,2304,3388,544,1277,43,325,1,0,0,2626,1597,972,1264,369990,130949,148700,29643,71361,2311,21064,63,0,0,143713,88333,54949,72786
2026-04-06,US,27228,1460901,327956,1443101,7,70% + 10%,1,466429,62735,58172,9151,149835,31945,15711,1421,164462,50941,5483,3285,2316,866,1592,25,314,3,0,0,3358,2281,1386,1948,284912,188529,104451,47453,84345,1575,19882,84,0,0,180569,126093,81397,113063
2026-04-13,US,22611,1170617,246702,1164593,7,70% + 10%,0,422732,48550,46178,7391,151764,32267,16773,1397,191750,47062,5471,2271,2257,586,1473,41,291,11,0,0,2885,1573,1064,1192,266359,128911,94663,32386,79324,1881,18984,603,0,0,156305,91155,58262,69162
2026-04-20,US,26920,1380256,305825,1361230,7,55%/50%/45%,0,510740,45776,111132,6392,107969,23771,18319,1395,145529,38002,7083,2535,4166,597,1311,33,324,13,0,0,3039,1627,1295,1225,358293,145729,172866,31805,67557,1757,22602,754,0,0,161562,92817,71420,70619
2026-04-27,US,25201,1322416,295970,1305614,7,55% + 15%,0,400816,43906,154789,5912,107658,14079,65223,2298,100590,10678,5716,2368,4305,498,1202,30,547,15,0,0,3321,1989,1048,1236,315346,137659,180818,26417,61158,1321,37065,810,0,0,172459,105897,58444,73170
2026-05-04,US,31243,1744192,389383,1716229,7,55% + 25%/20%/15%,1,608806,48611,243744,6983,144499,12549,42990,9861,114592,11466,9626,2866,5497,584,1604,31,495,49,0,0,2745,1677,1132,1355,555867,176622,242255,34985,87675,1826,36207,2473,0,0,153697,98971,67007,83479
2026-05-11,US,24523,1345019,287805,1339947,7,72%,0,613120,49184,138458,6931,80061,19183,25391,4394,135266,21333,9049,2255,3291,464,865,24,262,14,0,0,2322,1313,693,845,503229,132994,147297,26325,44744,1345,18400,602,0,0,130459,77313,40352,51886
2026-05-18,US,30455,1637741,360050,1616771,7,65% + 15%,1,660434,55684,120279,6915,95178,29882,27873,2797,129168,26353,10177,2796,2613,603,1144,54,321,23,0,0,3414,2136,855,1064,549972,161529,113423,34054,61450,2853,21465,1196,0,0,180376,119525,46431,62157
2026-05-25,US,26384,1421578,306265,1404577,7,65% + 15%,1,671607,58200,112149,5913,95382,42117,25510,3980,111366,22438,8382,2634,2562,599,1198,116,285,27,0,0,3429,1538,792,979,456278,150992,107331,35306,66789,5339,18657,1428,0,0,181105,89098,45318,59096
2026-06-01,US,19009,969461,196697,963506,7,55%,0,446540,42452,98834,6780,68605,28358,27786,4180,116845,25817,5964,1937,2265,419,827,105,183,20,0,0,2243,1137,605,686,300050,108131,91290,22690,41924,4708,11597,1050,0,0,114551,62470,35936,40200
2026-06-08,US,19617,957000,202192,951869,7,60% + 20%,1,372831,46339,133419,2492,76822,23182,21382,4190,112859,27648,5233,1769,3186,172,953,62,222,21,0,0,2374,1348,862,895,260174,100372,111778,9009,46557,2973,14053,1146,0,0,118851,67947,47658,52431
2026-06-15,US,17400,828069,175427,823277,7,70%,1,338810,39889,144998,0,89157,26726,10261,4197,116512,30028,4207,1423,4023,4,715,35,118,21,0,0,2023,1251,851,760,206784,80715,132230,-370,38672,1511,7870,1020,0,0,102631,65906,47394,42748
2026-06-22,US,17937,832261,189672,821896,7,65% + 15%,1,255459,38379,135095,0,72618,26675,13016,3959,103311,32323,4121,1702,3805,1,659,46,165,18,0,0,2265,1232,969,845,194425,90031,129632,-295,35147,2460,9385,890,0,0,108957,62972,51553,46965
2026-06-29,US,19883,938534,212935,913941,7,65% + 15%,1,363731,35469,84678,0,79807,28454,12472,6245,125321,18693,6314,1708,2077,1,799,70,173,55,0,0,2226,1316,1121,975,289927,94091,75945,-191,42250,3507,9667,3020,0,0,105972,63950,57576,52476
2026-07-06,US,18607,884078,184588,868091,7,65%,1,357171,41925,77092,0,76059,30007,11951,4815,168973,22818,5723,1479,2130,1,598,96,142,23,0,0,2333,1094,1033,863,263344,81802,80647,6,32024,4176,8657,1230,0,0,110278,55387,53543,47615
2026-07-13,US,17904,825566,174624,811793,7,60%,0,325081,38125,110852,529,75098,32221,7381,4972,165128,20281,4813,1552,3171,26,673,119,96,43,0,0,2142,947,926,848,223874,84608,100596,1296,36417,5518,7412,2056,0,0,102421,47262,48845,45310
2026-07-20,US,21461,975508,216625,951125,7,75%,1,401412,49829,116197,10176,91982,28091,13371,4866,162440,25222,5547,1806,4117,419,713,80,179,25,0,0,2326,1228,1000,995,247418,98292,131034,21758,36317,3790,11349,1200,0,0,115495,62198,52816,53007
2026-07-27,US,24246,1055185.5,236201.16,1028443.6,7,75%,1,487894.41,46009.56,162120.07,5398.63,112768.59,13386.06,10282.26,4360.46,170835,20660.21,5944,1899,5429,395,1377,37,146,32,0,0,2535,1229,964,1013,257761.9,99968.68,175766.33,19766.4,60158.31,1443.38,8875.41,1471.33,0,0,117630.72,58611.76,49857.49,53787.06
2026-08-03,US,20949,989720.22,205908.81,966606.68,7,60%,0,471982.94,45007.45,139471.47,7292.98,82763.6,13406.92,12388.8,3445.74,120588.86,18547.99,5397,1680,5039,350,773,28,179,22,0,0,2134,932,868,748,256211,95744.49,169011.19,18363.94,40824.52,1088.16,10333.53,1074.93,0,0,111569.25,51664.97,50083.53,44343.1
2026-08-10,US,18736,854059.01,173823.82,842469.57,7,40% + 10% | Up to 70% (clearance),0,487649.01,40879.67,98410.38,7240.29,58061.67,13318.32,13342.99,2749.88,110263.86,14081.16,5646,1465,3099,315,550,38,196,20,0,0,2013,902,636,642,250988.81,79589.28,105839.57,16294.87,29406.19,1797.76,11049.81,972.26,0,0,95510.68,44612.7,33311.58,35133.83
